,Title,URL,LCCN,Date,Description
101,"""Help yourself"" A 3 act comedy.",https://www.loc.gov/item/98517734/,98517734,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Yourself"" at the Musart Theatre, 1320 S. Figueroa, Los Angeles, Calif., showing a bank teller and a woman with bags and stacks of money."
102,"""Help your-self"" A 3 act comedy.",https://www.loc.gov/item/98516812/,98516812,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Your-Self"" at the Plaza Theatre, South Palm Canyon Drive, showing a woman standing before a bank teller."
103,"""Help your-self"" A 3 act comedy.",https://www.loc.gov/item/98516815/,98516815,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Your-Self"" at La Jolla Hi-School auditorium, showing a woman standing before a bank teller."
104,"""Help your-self"" A 3 act comedy.",https://www.loc.gov/item/98516813/,98516813,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Your-Self"" at El Segundo Hi-School auditorium, showing a woman standing before a bank teller."
105,"""Help your-self"" A 3 act comedy.",https://www.loc.gov/item/98516814/,98516814,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Your-Self"" at Union Hi-School auditorium, showing a woman standing before a bank teller."
106,"""Help yourself""",https://www.loc.gov/item/98507387/,98507387,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Yourself"" at the Hollywood Playhouse, showing a hand holding a stack of money."
107,"""High tor""",https://www.loc.gov/item/98517053/,98517053,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""High Tor"" at the Belasco."
108,"Hoyt's ""A Texas steer"" a rip roaring comedy of political life.",https://www.loc.gov/item/98507388/,98507388,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of Hoyt's ""A Texas Steer"" at the Mason Theatre, showing a cowboy hat on the dome of the Capitol."
109,"Federal Theatre [presents] ""It might happen to you"" A drama in three acts by Leon Lord : The most powerful courtroom drama ever written.",https://www.loc.gov/item/98519048/,98519048,1939,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""It Might Happen to You"" at the Savoy Theatre, showing a woman hit by an automobile."
110,"Elmer Rice's ""Judgement day""",https://www.loc.gov/item/98517015/,98517015,1938,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Judgement Day"" at the Hollywood Playhouse, Los Angeles, Calif., showing Justice holding a scale."
111,"Elmer Rice's ""Judgment day""",https://www.loc.gov/item/98507389/,98507389,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Judgment Day"" at the Hollywood Playhouse, showing the blind female figure of Justice holding a scale and a sword."
112,"""Judgement day"" by Elmer Rice",https://www.loc.gov/item/98516919/,98516919,1938,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Judgement Day"" at the Mayan Theatre, showing half of a scale."
113,"Lassen Volcanic National Park, Ranger Naturalist Service",https://www.loc.gov/item/2007676132/,2007676132,1938,Poster shows Lassen Peak errupting.
114,"""Last night of Don Juan""",https://www.loc.gov/item/98516990/,98516990,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Last Night of Don Juan"" at the Musart Theatre (formerly Egan), 1320 S. Figueroa Street, Los Angeles, Calif., showing gondola."
115,"The critics prize play of 1937 Maxwell Anderson's fantastic comedy ""High tor""",https://www.loc.gov/item/98516816/,98516816,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""High Tor"" at the Belasco."
116,"""Me 3rd"" laugh hit of the season",https://www.loc.gov/item/98516817/,98516817,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Me 3rd"" at the Alcazar, showing a cartoon figure."
117,"""The Mikado""",https://www.loc.gov/item/98517738/,98517738,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Music Project presentation of ""The Mikado"" at the El Centro High School auditorium, showing Japanese tea garden."
118,"""The Mikado""",https://www.loc.gov/item/98517745/,98517745,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Music Project presentation of ""The Mikado"" at the Philharmonic Auditorium, showing Japanese tea garden."
119,"""The milky way"" by Lynn Root and Harry Clork",https://www.loc.gov/item/98516973/,98516973,1938,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""The Milky Way"" at the Mason Opera House, showing a boxer slumped in the corner of the boxing ring."
120,Myra Kinch & group in concert of modern dance now!,https://www.loc.gov/item/98507600/,98507600,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Myra Kinch and Group"" in a concert of modern dance at the Hollywood Playhouse, showing a dancer flinging her skirt wide."
121,"Myra Kinch & group ""Festival of modern dance""",https://www.loc.gov/item/98517806/,98517806,1938,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Myra Kinch and Group"" in a concert of modern dance at the Santa Ana High School auditorium, Santa Ana, Calif., showing a dancer flinging her skirt wide."
122,"C.E. Reynolds ""Mystery of broadwalk asylum""",https://www.loc.gov/item/98516974/,98516974,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Mystery of Broadwalk Asylum"" at the Hollywood Playhouse, Vine at Hollywood, Los Angeles, California."
123,"""Mystery of broadwalk asylum"" by C.E. Reynolds",https://www.loc.gov/item/98507750/,98507750,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Mystery of Broadwalk Asylum"" at the Hollywood Playhouse."
124,"""Noah"" inspiring negro spiritual fantasy",https://www.loc.gov/item/98507752/,98507752,1936,"1 print (poster) : silkscreen, color. | Poster for presentation of ""Noah"" at the Mayan Theatre, showing the ark."
125,"Paul Green's ""House of Connelly"" [at the] Mayan Theatre",https://www.loc.gov/item/98516818/,98516818,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""House of Connelly"" at the Mayan Theatre, Hill at 11th."
126,"Paul Vulpius' ""Help yourself"" A comedy hit in 3 hilarious acts.",https://www.loc.gov/item/98516819/,98516819,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Yourself"" at the high school auditorium, Alameda, showing a money bag spilling its contents."
127,"Paul Vulpius' ""Help yourself"" A comedy hit in 3 hilarious acts.",https://www.loc.gov/item/98516821/,98516821,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Help Yourself"" at the Columbia Theatre, 135 O'Farrell, San Francisco, California, showing a money bag spilling its contents."
128,"""Peg o'my heart"" Love, laughter, romance!",https://www.loc.gov/item/98517759/,98517759,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Peg o'my Heart"" at the Pickering Park Playhouse, San Bernardino, Calif., showing a woman carrying a dog."
129,"""The Pirates of Penzance""",https://www.loc.gov/item/98516972/,98516972,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""The Pirates of Penzance"" at the Savoy Theatre, showing a pirate and ship."
130,"First anniversary Federal Theatre production and world premiere of ""Rachel's man"" A dramatization of the life of America's most colorful soldier-statesman Andrew Jackson.",https://www.loc.gov/item/98517761/,98517761,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Rachel's Man"" at the Savoy, showing silhouette of Andrew Jackson."
131,"The merry musical satire ""Ready! Aim! Fire!""",https://www.loc.gov/item/98517762/,98517762,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Ready! Aim! Fire!"" at the Hollywood Playhouse, showing explosions of musical notes on a globe."
132,"""Ready! Aim! Fire!"" The merry musical hit : Moved to the Mayan.",https://www.loc.gov/item/98519081/,98519081,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Ready! Aim! Fire!"" at the Mayan Theatre, Hill at 11th Street, Los Angeles, Calif."
133,"""Revue of reviews"" a musical satire of today Hollywood Playhouse, Vine near Hollywood Blvd. : Federal Theatre Project div. of W.P.A.",https://www.loc.gov/item/98516805/,98516805,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Revue of Reviews"" at the Hollywood Playhouse, showing open program with illustration and text."
134,"The Southwest Theatre Unit of the Federal Theatre Project at the Musart Theatre now Lynn Riggs' lusty American comedy ""Roadside""",https://www.loc.gov/item/98517764/,98517764,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Roadside"" at the Musart Theatre, 1320 S. Figueroa, Los Angeles, Calif."
135,"Federal Theatre [presents] ""Room service""",https://www.loc.gov/item/98519082/,98519082,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Room Service"" showing a waiter carrying a tray full of bills."
136,"Hall Johnson's famous negro music-drama ""Run, little chillun"" Original Los Angeles production.",https://www.loc.gov/item/98519086/,98519086,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Run, Little Chillun"" at the Savoy Theatre, San Diego, showing two men singing and two women dancing."
137,"""The squall"" Jean Bart's drama of romantic Spain.",https://www.loc.gov/item/98516811/,98516811,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Road Attraction, Div. of W.P.A. presentation of ""The Squall"" at the Federal Theatre, La Candena & Colton Ave., Colton, California, showing full-length portrait of a Spanish woman."
138,"Streamlined Shakespeare - winter's tale and midsummer night's dream Cut versions : Federal Theatre Playhouse, Tulane & Miro.",https://www.loc.gov/item/2001695226/,2001695226,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of streamlined versions Shakespeare's plays, ""A Winter's Tale"" and ""Midsummer Night's Dream"" at the WPA Federal Theatre Playhouse, Tulane & Miro Streets, Los Angeles, Calif., showing ""Bottom"" with the head of a mule."
139,"""The sun rises in the west"" written and produced by Southwest Theatre Unit",https://www.loc.gov/item/98507608/,98507608,1936,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""The Sun Rises in the West"" at the Mayan Theatre, showing a plow among weeds and a dilapidated farm building."
140,"Federal Theatre [on] Treasure Island ""Swing mikado"" A cast of 100 : Sensational success : Hot from New York : The big hit of the Golden Gate International Exposition.",https://www.loc.gov/item/98517765/,98517765,1939,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Swing Mikado"" at the Golden Gate International Exposition, on Treasure Island, San Francisco, Calif., showing a woman dancer."
141,"Federal Theatre [on] Treasure Island ""Swing mikado"" A cast of 100 : Sensational success : Hot from New York : The big hit of the Golden Gate International Exposition.",https://www.loc.gov/item/98519064/,98519064,1939,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Swing Mikado"" at the Golden Gate International Exposition, on Treasure Island, San Francisco, Calif., showing a woman dancer."
142,"""Swing parade"" 1937 musical smash hit positively last week!",https://www.loc.gov/item/98507614/,98507614,1937,"1 print (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Swing Parade"" at the Alcazar theater, showing a man and woman dancing."
